1508783402.823899,379728.48000000004,379733.68176
1508783410.596644,379728.48000000004,379729.13022000005
1508783417.175776,379728.48000000004,379729.13022000005
1508783424.111443,379728.48000000004,379729.13022000005
1508783430.706559,379728.48000000004,379729.13022000005
1508783438.034808,379729.78044000006,379733.68176
1508783445.302344,379733.03154,379733.68176
1508783452.626361,379703.12142000004,379711.57428
1508783459.946538,379280.47842,379530.81312
1508783469.325977,379128.32694000006,379489.19904000004
1508783476.79116,379128.32694000006,379128.97716
1508783483.379727,379078.26,379078.91022
1508783490.60168,379078.26,379078.91022
1508783496.801509,379078.26,379078.91022
1508783503.483411,379078.26,379078.91022
1508783510.151301,379078.26,379078.91022
1508783516.747549,379078.26,379078.91022
1508783526.204379,379078.26,379078.91022
1508783533.368043,379078.26,379078.91022
1508783539.987609,379078.26,379078.91022
1508783547.192283,379078.26,379078.91022
1508783553.761334,379078.26,379078.91022
1508783561.053068,377777.82,377778.4702200001
1508783567.697525,377435.80428000004,377436.45450000005
1508783574.669636,376124.31054000003,376347.336
1508783581.416735,376253.7043200001,376346.68578
1508783588.097319,375492.94692,376243.3008
1508783594.402311,375828.46044000005,375829.11066
1508783604.127007,376346.68578,376347.336
1508783610.714763,376346.68578,376347.336
1508783617.848967,377208.87750000006,377209.5277200001
1508783625.055538,377208.87750000006,377209.5277200001
1508783631.682199,377208.87750000006,377209.5277200001
1508783638.445556,377208.87750000006,377209.5277200001
1508783645.020947,377208.87750000006,377209.5277200001
1508783653.900111,377208.87750000006,377209.5277200001
1508783661.066465,377859.09750000003,377859.74772000004
1508783667.269451,377859.09750000003,377859.74772000004
1508783674.514578,377859.09750000003,377859.74772000004
1508783682.134291,377859.09750000003,377859.74772000004
1508783688.969778,377859.09750000003,377859.74772000004
1508783696.256875,377859.09750000003,377859.74772000004
1508783702.893408,377511.88002000004,377561.94696000003
1508783709.077779,377452.71,377453.36022000003
1508783715.678759,377452.71,377453.36022000003
1508783722.997883,377452.71,377453.36022000003
1508783729.159975,377452.71,377453.36022000003
1508783735.969243,377452.71,377453.36022000003
1508783743.16464,377452.71,377453.36022000003
1508783749.985864,377452.71,377453.36022000003
1508783757.176152,377452.71,377453.36022000003
1508783763.347154,377452.71,377453.36022000003
1508783772.097271,377655.57864,377656.22886000003
1508783779.342233,377655.57864,377656.22886000003
1508783787.098626,377655.57864,377656.22886000003
1508783794.289227,377777.16978,377777.82
1508783804.696599,377781.72132000007,377782.37154
1508783811.284664,377784.32220000005,377859.09750000003
1508783819.070374,377783.02176000003,377783.67198000004
1508783825.677352,377648.42622,377649.07644000003
1508783832.31241,377648.42622,377649.07644000003
1508783839.246488,377648.42622,377649.07644000003
1508783845.811442,377648.42622,377649.07644000003
1508783852.693263,377651.02710000006,377775.21912
1508783858.886997,377774.5689,377775.21912
1508783865.546694,377841.54156,377842.842
1508783872.798191,377831.13804,377841.54156
1508783880.005823,377651.6773200001,377827.88694000005
1508783886.223819,377829.8376,377830.48782000004
1508783893.00208,377738.8068,377830.48782000004
1508783899.614312,377704.34514000005,377859.74772000004
1508783906.214054,377705.64558000007,377706.2958
1508783912.767011,377705.64558000007,377706.2958
1508783919.78676,377705.64558000007,377706.2958
1508783927.025753,377705.64558000007,377706.2958
1508783933.204055,377705.64558000007,377706.2958
1508783940.066471,377705.64558000007,377706.2958
1508783948.286638,377705.64558000007,377706.2958
1508783955.202214,377705.64558000007,377706.2958
1508783961.764272,377713.44822,377859.09750000003
1508783969.086759,377859.09750000003,377859.74772000004
1508783976.206135,377939.72478,377940.37500000006
1508783983.053071,377860.39794000005,377941.02522000007
1508783989.279411,378109.43220000004,378286.29204000003
1508783996.141559,378103.58022000006,378104.2304400001
1508784006.259128,378111.38286,378166.65156
1508784013.530816,378127.63836000004,378350.01360000006
1508784020.110937,378121.78638,378167.95200000005
1508784027.558489,378132.84012,378428.04000000004
1508784033.753858,378147.14496000006,378167.95200000005
1508784042.239459,378156.89826000005,378167.95200000005
1508784049.534189,378167.30178000004,378167.95200000005
1508784056.109795,378167.30178000004,378167.95200000005
1508784062.767038,378167.30178000004,378167.95200000005
1508784070.011323,378167.30178000004,378167.95200000005
1508784077.272428,378232.32378000004,378232.97400000005
1508784084.095759,378232.32378000004,378232.97400000005
1508784090.317407,378232.32378000004,378232.97400000005
1508784097.540331,378232.32378000004,378232.97400000005
1508784104.870944,378232.32378000004,378426.73956
1508784112.395634,378232.32378000004,378232.97400000005
1508784120.107988,378232.32378000004,378232.97400000005
1508784126.646575,378232.32378000004,378232.97400000005
1508784133.523183,378232.32378000004,378232.97400000005
1508784140.809319,378232.32378000004,378232.97400000005
1508784147.776799,378108.78198,378142.59342
1508784154.819216,378111.38286,378112.0330800001
1508784161.429544,378113.98374000005,378114.63396000006
1508784168.663607,378115.9344,378116.58462000004
1508784175.93607,378117.88506,378142.59342
1508784183.443143,378118.53528,378119.1855
1508784189.764991,378118.53528,378119.1855
1508784196.926548,378118.53528,378119.1855
1508784204.204223,378118.53528,378119.1855
1508784211.147608,378102.93000000005,378118.53528
1508784218.404655,378102.93000000005,378103.58022000006
1508784224.959911,378102.93000000005,378103.58022000006
1508784231.168414,378102.93000000005,378103.58022000006
1508784237.960527,378102.93000000005,378103.58022000006
1508784244.796261,378102.93000000005,378103.58022000006
1508784252.048454,377842.842,378102.27978000004
1508784258.221909,377909.1644400001,377909.81466000003
1508784265.457372,377909.1644400001,377940.37500000006
1508784272.160273,377909.1644400001,377940.37500000006
1508784279.053312,377909.1644400001,377940.37500000006
1508784285.840944,377911.76532000006,377940.37500000006
1508784293.948179,377901.3618,377939.07456
1508784301.276016,377920.21818,377920.86840000004
1508784308.64393,377920.21818,377920.86840000004
1508784315.53654,377778.4702200001,377885.1063
1508784323.325703,377778.4702200001,377842.19178
1508784329.894213,377778.4702200001,377805.12924000004
1508784336.5759,377777.82,377778.4702200001
1508784343.171247,377777.82,377778.4702200001
1508784350.122372,377457.91176000005,377920.21818
1508784357.328483,377468.31528000004,377669.23326
1508784364.128622,377473.51704,377665.98216
1508784371.342798,377483.92056,377666.63238
1508784377.558368,377506.67826,377667.28260000004
1508784383.781311,377665.98216,377666.63238
1508784391.043343,377665.98216,377666.63238
1508784399.950633,377665.98216,377666.63238
1508784407.738434,377665.98216,377666.63238
1508784417.196345,377665.98216,377666.63238
1508784425.018432,377665.98216,377666.63238
1508784432.316667,377665.98216,377666.63238
1508784439.267793,377665.98216,377666.63238
1508784445.85908,377665.98216,377666.63238
1508784452.063098,377777.16978,377777.82
1508784458.964731,377777.16978,377777.82
1508784465.199405,377777.16978,377777.82
1508784471.850618,378102.27978000004,378102.93000000005
1508784479.106402,378102.27978000004,378102.93000000005
1508784485.465644,378102.27978000004,378102.93000000005
1508784492.155856,378102.27978000004,378102.93000000005
1508784505.668998,378102.27978000004,378102.93000000005
1508784512.738247,378102.27978000004,378102.93000000005
1508784520.106676,378102.27978000004,378102.93000000005
1508784527.503159,378102.27978000004,378102.93000000005
1508784534.158504,378226.4718,378227.12202
1508784541.932585,378226.4718,378227.12202
1508784548.60334,378427.38978,378428.04000000004
1508784555.127331,378427.38978,378428.04000000004
